,Unnamed: 0,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
286,362668,4a95f4b0f0a7ad3c2a66685a4cbd1ae5,Ж,1999,2022-05-12,R,Орёл,15000,Кредитная карта,bd0f9543ebe82dfd855d09b8f74b444b,,-1,-1,5400,13,0,0,8400,8400,dc
287,362672,226582afc891df2533259ad240a3f2a0,Ж,1998,2016-09-16,R,Миасс,0,Договор на текущий счет для дебетовой карты,0c45987015fcfc44eef48b6051c6711c,"Дебет карта ПС МИР ""Бюджетная""",2021,2022,7600,20,2900,4100,11800,7900,dc
288,362673,226582afc891df2533259ad240a3f2a0,Ж,1998,2016-09-16,R,Миасс,0,Договор на текущий счет для дебетовой карты,e54039119c66719c89a412a14b062237,VISA Classic Light,2016,2018,7600,20,2900,4100,11800,7900,dc
289,362674,226582afc891df2533259ad240a3f2a0,Ж,1998,2016-09-16,R,Миасс,0,Договор на текущий счет для дебетовой карты,74eaceefbe0a156c954acf369199c0aa,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,7600,20,2900,4100,11800,7900,dc
290,362904,5e30f690c21226807ac2017c868aecb8,Ж,1963,2015-11-06,R,Аскино,0,Договор на текущий счет для дебетовой карты,d05b3426ea895b688f20029de6448be1,MasterCard Electronic,2019,-1,0,0,1300,500,7000,3500,dc
291,362677,46002371128e7547628260455362e480,Ж,1987,2013-01-20,R,Учалы,0,Договор на текущий счет для дебетовой карты,e9263dd9c2418e3f8355e1a2a40a50ef,МИР СКБ,2018,-1,0,0,0,0,0,0,dc
292,364924,1c34ae7315ab3c76d710deb7805e520a,М,1988,2012-07-26,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,5aaf565ecd83c09a04c986a115ba7089,Eurocard/MasterCard World,2019,-1,16700,1,0,0,33500,33500,cc
293,364470,7be6aaa9417605ab7f16ac69e9c6a3dc,М,1986,2007-09-18,R,Юрга,0,Договор на текущий счет для дебетовой карты,386f2dc7b41792af7991580df039cc5a,"Дебет карта ПС МИР ""Бюджетная""",2017,2020,79000,8,19600,2300,244400,246300,dc
294,364471,7be6aaa9417605ab7f16ac69e9c6a3dc,М,1986,2007-09-18,R,Юрга,0,Договор на текущий счет для дебетовой карты,0b42c519a008ae38b04c4376774ffa41,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,79000,8,19600,2300,244400,246300,dc
295,364081,ebdf500bb2d5de69877a3b2e5c4d6a2d,Ж,1957,2018-12-18,R,Сарапул,0,Договор на текущий счет для дебетовой карты,d28e9553a21ff084dcf92d651b40b99f,Eurocard/MasterCard World,2018,2021,35000,1,0,0,38000,38000,cc
296,364082,ebdf500bb2d5de69877a3b2e5c4d6a2d,Ж,1957,2018-12-18,R,Сарапул,0,Договор на текущий счет для дебетовой карты,cf1d0c6f071fbc445cb6454a372acb6f,Visa Rewards,2021,-1,35000,1,0,0,38000,38000,cc
297,363193,2657eddc84afec065b7de22b39de0454,М,1983,2019-04-05,R,Томск,0,Договор на текущий счет для дебетовой карты,fb1fe38f55f841b6591cd810252cdb8e,VISA Classic,2019,-1,0,0,9400,0,292900,292900,dc
298,363183,34b543aeddacdb8b537ccbd9d2749b9f,Ж,2001,2017-09-22,R,Белорецк,0,Договор на текущий счет для дебетовой карты,9542e2c3716de82d90625963ab875b66,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,900,6,200,100,1900,2000,dc
299,363184,34b543aeddacdb8b537ccbd9d2749b9f,Ж,2001,2017-09-22,R,Белорецк,0,Договор на текущий счет для дебетовой карты,e1eea609a48d26b6bdc05586f9afc287,МИР Debit,2017,2021,900,6,200,100,1900,2000,dc
300,365046,c3f0b55e7d419d4504a13b753526e006,Ж,1971,2019-12-02,R,Уфа,0,Договор на текущий счет для дебетовой карты,b0df9285855f111bb6b4adf5c4fff440,МИР Debit,2019,-1,0,0,22900,19400,165300,153500,dc
301,362690,a18b3ff45a8b751a1db6d05aa04c3a1a,М,1984,2020-03-16,R,Петрозаводск,0,Договор на текущий счет для дебетовой карты,079d823f05325250c702a1a4eda54930,,-1,-1,0,0,0,0,0,0,dc
302,362691,eeee05f1bc3737c99e9b16f129468e10,М,1966,2016-09-30,R,Мелеуз,0,Договор на текущий счет для дебетовой карты,74430688b2c2fcd731877b3ad7f52c85,,-1,-1,0,0,0,0,0,0,dc
303,362692,68bb4fb16172e4c5a51090a48d8f60da,Ж,2002,2012-07-17,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,6d421d6e683a49043b18ae984af36491,,-1,-1,0,0,0,0,0,0,dc
304,365153,ab7544b4706f7da6311d443dcb013444,М,1971,2018-12-17,R,Старый Оскол,100,Договор на текущий счет для дебетовой карты,df90edd30095fc4e57a9bf380d29bf33,Eurocard/MasterCard Mass,2021,-1,13000,70,11200,4400,49000,36600,dc
305,365154,ab7544b4706f7da6311d443dcb013444,М,1971,2018-12-17,R,Старый Оскол,100,Договор на текущий счет для дебетовой карты,8975c2f28411be2620e8ffb79d97c5f9,Eurocard/MasterCard Mass,2021,-1,13000,70,11200,4400,49000,36600,dc
306,364398,431ef3f17a72e92c980fc052ba1841e6,Ж,1972,2010-03-29,R,Уфа,200,Договор на текущий счет для дебетовой карты,004d26a657fb224f22aa7faace2a5e4c,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,0,0,200,200,20000,20000,dc
307,362698,baf0ddb46adac23514d86daef7df4512,М,1984,2019-05-30,R,Стерлитамак,300,Договор на текущий счет для дебетовой карты,0b9c813c4d686ac01aed8ac7644d5789,VISA Classic Light,2019,-1,10600,34,3700,300,44200,43800,dc
308,363413,2b77210dda3665a10c45c75cc3474f69,Ж,1978,2015-03-10,R,Уфа,100,Договор на текущий счет для дебетовой карты,63486942edede43a8785cc2dfc74b1ff,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,0,0,6700,0,48500,48500,dc
309,363414,2b77210dda3665a10c45c75cc3474f69,Ж,1978,2015-03-10,R,Уфа,100,Договор на текущий счет для дебетовой карты,5e438b4c5237fdd92dd67fdcb20968f5,"Дебет карта ПС МИР ""Бюджетная""",2019,2020,0,0,6700,0,48500,48500,dc
310,362897,5326d04aa987dd3207a5bc55572a8c0c,Ж,1996,2016-03-30,R,Иглино,300,Договор на текущий счет для дебетовой карты,b3a020bc718b1679fb6957c9a222539e,МИР Debit,2020,-1,16500,27,29600,0,60900,57600,dc
311,362898,5326d04aa987dd3207a5bc55572a8c0c,Ж,1996,2016-03-30,R,Иглино,300,Договор на текущий счет для дебетовой карты,81b55208b15136e2e210679b2f585f62,VISA Classic Light,2019,2020,16500,27,29600,0,60900,57600,dc
312,362794,698de6e8222fd72e2f5d68824b31e4a2,М,1979,2020-02-28,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,0dc26309fdfc1f6c22e3301be5684ba2,VISA Classic,2020,-1,2300,11,0,0,2400,2200,dc
313,362705,bedb83ccd610adb93d1f86c0aad3b3ad,М,1959,2019-07-18,R,Колпино,300,Договор на текущий счет для дебетовой карты,58d92506c78cf0af34abd03646e1b49e,Eurocard/MasterCard Mass,2019,2020,1000,1,900,300,11000,10000,dc
314,362706,bedb83ccd610adb93d1f86c0aad3b3ad,М,1959,2019-07-18,R,Колпино,300,Договор на текущий счет для дебетовой карты,508a066ee5f220f363e278828750f466,Eurocard/MasterCard Mass,2020,-1,1000,1,900,300,11000,10000,dc
315,363846,a33fa30ce11e3a920662189f20c3fe08,М,1994,2012-11-30,R,Армавир,0,Договор на текущий счет для дебетовой карты,da844e259d74e5021be0d4ddfa90239c,VISA Classic Light,2020,-1,0,0,0,0,43800,43800,dc
316,363358,648dc33fd29aaaa59ac9925ef570a8df,М,1991,2015-02-04,R,Москва,0,Договор на текущий счет для дебетовой карты,6b972468f52b98ddaf6e0d0cf56193e3,Eurocard/MasterCard World,2020,2021,64100,15,0,200,196600,196800,cc
317,363902,a6e6f2260a54514daa3cc6ebec5b8d0d,Ж,1955,2016-10-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,72062e4a52ad2aadeee41a46804bc72c,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,0,0,4800,200,32000,32200,dc
318,363785,76f2efa866e7cf404592b426472b759e,М,1970,2020-06-29,R,Тамбов,0,Договор на текущий счет для дебетовой карты,79549b499f7c8b6c6bb8bfb14eaffcbc,"Дебет карта ПС МИР ""Бюджетная""",2020,2021,0,0,28400,0,173500,173500,dc
319,363163,5a8452da3fc802b8d81846bfa01c645a,Ж,1996,2017-09-13,R,Уфа,0,Договор на текущий счет для дебетовой карты,cd7a1243064e4edb489656e1f659ed24,"Дебет карта ПС МИР ""Бюджетная""",2017,2020,0,0,200,200,47600,47800,dc
320,363164,5a8452da3fc802b8d81846bfa01c645a,Ж,1996,2017-09-13,R,Уфа,0,Договор на текущий счет для дебетовой карты,96ae225d1408c62232f328d9d3ef1cad,МИР Debit,2017,2021,0,0,200,200,47600,47800,dc
321,363165,5a8452da3fc802b8d81846bfa01c645a,Ж,1996,2017-09-13,R,Уфа,0,Договор на текущий счет для дебетовой карты,63748a21a2c4fe8baf25e02569685988,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,0,0,200,200,47600,47800,dc
322,364087,ea2759c1a3ea387ac89dbccfe83eb58c,М,1999,2015-11-02,R,Уфа,900,Договор на текущий счет для дебетовой карты,085a1913991e86c3598680a2fa5af1a8,"Дебет карта ПС МИР ""Бюджетная""",2018,2022,0,0,700,700,200,0,dc
323,364214,ea2759c1a3ea387ac89dbccfe83eb58c,М,1999,2015-11-02,R,Уфа,900,Договор на текущий счет для дебетовой карты,085a1913991e86c3598680a2fa5af1a8,"Дебет карта ПС МИР ""Бюджетная""",2018,2022,0,0,500,500,200,0,dc
324,364390,ea2759c1a3ea387ac89dbccfe83eb58c,М,1999,2015-11-02,R,Уфа,900,Договор на текущий счет для дебетовой карты,085a1913991e86c3598680a2fa5af1a8,"Дебет карта ПС МИР ""Бюджетная""",2018,2022,0,0,300,300,200,0,dc
325,364558,ea2759c1a3ea387ac89dbccfe83eb58c,М,1999,2015-11-02,R,Уфа,900,Договор на текущий счет для дебетовой карты,085a1913991e86c3598680a2fa5af1a8,"Дебет карта ПС МИР ""Бюджетная""",2018,2022,0,0,100,100,200,0,dc
326,364088,ea2759c1a3ea387ac89dbccfe83eb58c,М,1999,2015-11-02,R,Уфа,900,Договор на текущий счет для дебетовой карты,24175d78a4cb3492bd87023f2b6a4aba,VISA Classic Light,2015,2018,0,0,700,700,200,0,dc
327,364215,ea2759c1a3ea387ac89dbccfe83eb58c,М,1999,2015-11-02,R,Уфа,900,Договор на текущий счет для дебетовой карты,24175d78a4cb3492bd87023f2b6a4aba,VISA Classic Light,2015,2018,0,0,500,500,200,0,dc
328,364391,ea2759c1a3ea387ac89dbccfe83eb58c,М,1999,2015-11-02,R,Уфа,900,Договор на текущий счет для дебетовой карты,24175d78a4cb3492bd87023f2b6a4aba,VISA Classic Light,2015,2018,0,0,300,300,200,0,dc
329,364559,ea2759c1a3ea387ac89dbccfe83eb58c,М,1999,2015-11-02,R,Уфа,900,Договор на текущий счет для дебетовой карты,24175d78a4cb3492bd87023f2b6a4aba,VISA Classic Light,2015,2018,0,0,100,100,200,0,dc
330,363744,a29ed538441c9cd8f98c577ec4a7ebe8,М,1957,2008-10-14,R,Туймазы,0,Договор на текущий счет для дебетовой карты,7ba82e77bd024ae728a556fa54105604,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,0,0,5000,0,39900,39900,dc
331,363745,a29ed538441c9cd8f98c577ec4a7ebe8,М,1957,2008-10-14,R,Туймазы,0,Договор на текущий счет для дебетовой карты,cc6fba28ec297ff9c6dc3e68b7c69dc8,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,0,0,5000,0,39900,39900,dc
332,362729,ef5889ec3250b94d46c02e0754479232,Ж,1983,2008-12-19,R,Уфа,0,Кредитная карта,005c3b0fc457c9e97e854464c1af7b8e,,-1,-1,0,0,0,0,0,0,dc
333,362758,f8d0c4d16f86170a28a930fd005c0d29,Ж,1952,2016-09-30,R,Ишимбай,200,Договор на текущий счет для дебетовой карты,fb8abd4b750d4fb4b5799fce0ebdc224,МИР СКБ ЗП,2020,-1,0,0,1900,0,14500,14500,dc
334,364883,37981e8edd497aefbe40d4b9015a4668,Ж,1985,2016-03-28,R,Стерлитамак,136400,Договор на текущий счет для дебетовой карты,d057eb088f6128a99edf36449585b130,VISA Classic Light,2019,2022,0,0,99400,70900,808200,763200,dc
335,364884,37981e8edd497aefbe40d4b9015a4668,Ж,1985,2016-03-28,R,Стерлитамак,136400,Договор на текущий счет для дебетовой карты,c985e5b587e63be040a0df295d3f29a5,VISA Classic Light,2022,-1,0,0,99400,70900,808200,763200,dc
336,363022,3874add6a1c9b27365dc691c80baffb4,М,1991,2019-08-22,R,Казань,0,Договор на текущий счет для дебетовой карты,cd1879eac8a1cfbc8a4e485b8a66041b,Eurocard/MasterCard Mass,2019,-1,12800,54,10200,0,31900,31800,dc
337,364897,22c63cbb50b26a8e5cf318d42768a63e,М,1995,2018-08-27,R,Казань,0,Договор на текущий счет для дебетовой карты,0d6e4752c7e0bc04666769524355e04c,VISA Gold,2021,-1,0,0,700,0,269800,269800,dc
338,362814,c84f6c45570475f4d14fba8965dcc1ed,М,1966,2020-02-10,R,Колпино,0,Договор на текущий счет для дебетовой карты,c1dc50de30ef6d9772e48db55781c1e3,Eurocard/MasterCard Gold,2020,-1,0,2,0,0,300,300,dc
339,363597,69d1c0dedbb28f7cbbc8efcae81007a6,М,1966,2007-06-01,R,Челябинск,449200,Договор на текущий счет для дебетовой карты,c41dd4bf04af9a672d6f1d274212534e,VISA Classic Light,2017,2021,0,0,1800,28600,52100,80700,dc
340,363613,89bb422bcae284f4587e64c9df83cd22,Ж,1985,2008-12-09,R,Краснодар,35000,Кредитная карта,faacfc8365ad945948ecefc7a98bfbbc,,-1,-1,5700,13,0,0,9600,9600,dc
341,362837,2f9646241cf908bbd095e01042a54f2a,М,1963,2014-07-30,R,Курган,0,Договор на текущий счет для дебетовой карты,7d478170437db45b5ede2d800dbca3f7,Eurocard/MasterCard World,2019,2021,22500,23,0,0,27500,27500,cc
342,364449,efd3b03f0debc16eaec73ea70f48d456,М,1986,2016-12-08,R,Нижний Новгород,140000,Кредитная карта,becc9c04f4081323a4eadab0089d6a67,,-1,-1,500,4,0,0,29900,29900,dc
343,364856,3a59b6fc3ed4a3a39c8d8330fa447d39,Ж,1969,2013-06-28,R,Кемерово,0,Договор на текущий счет для дебетовой карты,a42d6ad4ecee097e29bf8398cdc5e1b7,Visa Platinum Rewards,2020,-1,12000,13,12700,4300,69500,73500,dc
344,364108,67bb72e23dc51774d24e68fbe0a051bd,М,1988,2016-02-16,R,Смоленск,0,Договор на текущий счет для дебетовой карты,1131b5c78849e1f057eb9bb2d2942b2a,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,0,0,0,0,57700,57700,dc
345,363019,20050671d7180d43253a97aa25b30c5d,Ж,1980,2020-10-29,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,f4f606de39432060507aa81435ffabb8,Visa Platinum Rewards,2020,2021,0,0,0,0,0,0,dc
346,363186,4868f78bb745e08074bd2760e8676491,Ж,1996,2014-09-03,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,c8513cf534f245ffc9aa1dfc09551178,MasterCard Electronic,2020,-1,2400,4,2800,0,27200,27200,dc
347,363051,8741af79c78e62fe6a826496a4b1a7ad,Ж,1968,2013-10-01,R,Благовещенск,100000,Кредитная карта,7332b4fb6307e280072f918df281de12,,-1,-1,0,1,0,0,0,0,dc
348,363206,8741af79c78e62fe6a826496a4b1a7ad,Ж,1968,2013-10-01,R,Благовещенск,100000,Кредитная карта,7332b4fb6307e280072f918df281de12,,-1,-1,0,0,0,0,0,0,dc
349,364280,e50a6c905e4bc4193d7d3777905db73d,М,1982,2019-02-13,R,Казань,0,Договор на текущий счет для дебетовой карты,d39f9bf0793fd65482c2a49255558561,Visa Platinum Rewards,2020,-1,3800,6,36500,1000,512600,513000,dc
350,363091,fd6375365131d2ed39e3db84f2532765,Ж,1986,2011-09-26,R,Уфа,100000,Кредитная карта,1b3378e04a75f0f28a11d4313c2ceac9,,-1,-1,0,0,0,0,0,0,dc
351,363093,8d3ef760673bc8dc7877d1bfee62fa1b,Ж,1972,2018-11-07,R,Москва,0,Кредитная карта,41ee42fdc81dd7fa02b98bf58d24f8b6,,-1,-1,0,0,0,0,0,0,dc
352,363197,4c13e3759a428d201bd007a52b8149a4,Ж,2001,2020-12-09,R,Мелеуз,0,Договор на текущий счет для дебетовой карты,c1a6d4f6148c8b3e49e2e96db9dcdc03,VISA Classic Light,2020,-1,0,0,200,0,6800,6800,dc
353,363205,dc711bad3179aaea548311a563b0ea61,М,1963,2003-07-09,R,Агидель,0,Договор на текущий счет для дебетовой карты,4fb2deb01a9e20ef546ac07601837890,,-1,-1,0,0,0,0,0,0,dc
354,363210,a3a4198c832afc43d0b7f1cdd63c080c,М,1977,2020-12-10,R,Москва,0,Договор на текущий счет для дебетовой карты,16ad163b906279809cb391864fd7b358,,-1,-1,0,0,0,0,0,0,dc
355,364465,117698a7bcb5ceaa80bb24145e00675a,Ж,1968,2009-01-30,R,Уфа,0,Договор на текущий счет для дебетовой карты,dd1b2edc18c3fe5976fa64d5018bacef,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,32100,46,6800,3900,58000,58300,dc
356,363718,9d346d56f935b8d2badd30d0ecc87933,Ж,1986,2021-01-09,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,6d276b627e974d6f5290931ab3f0306d,VISA Classic,2021,-1,32000,24,4200,0,49100,40800,dc
357,363301,373d338de8d627d6025be7c085cf3fdd,М,1999,2021-01-19,N,Москва,0,Договор на текущий счет для дебетовой карты,8103296c42fa89d951e5e2240976eebf,Eurocard/MasterCard Gold,2021,2021,100,1,0,0,100,100,dc
358,363331,db9ce64ac95f506c34186082399c5af6,Ж,1980,2011-06-30,R,Дюртюли,0,Договор на текущий счет для дебетовой карты,f094822e3136a5eee07fef94f162464c,Eurocard/MasterCard World,2021,2021,100,1,0,0,100,100,cc
359,363333,3a00244c1e39bb3e15ce90177d6d029f,Ж,1952,2007-08-31,R,Серпухов,0,Договор на текущий счет для дебетовой карты,61c095a1c421b5a37bc2d7108bd31d7f,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,8800,1,300,200,8800,9000,dc
360,363420,8ad77bcad90db468e1eeeec0ea1e0b8b,М,1982,2020-07-31,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,cca211f6c06052b6afd7a10ef47eb242,MasterCard World Elite,2021,2021,0,0,0,0,0,0,dc
361,363421,8ad77bcad90db468e1eeeec0ea1e0b8b,М,1982,2020-07-31,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,784f517056aeaccddedd829026418371,Priority Pass,2021,2021,0,0,0,0,0,0,dc
362,364375,c5c9ea2a0396f7396798faeb21be3507,Ж,2000,2021-03-18,R,Краснодар,0,Договор на текущий счет для дебетовой карты,be6d4e649e6c539ed72aa19ba637993b,VISA Gold,2021,-1,300,6,3200,0,68900,68900,dc
363,363594,57b433c2cebaa47e62ab08028203b425,Ж,1991,2021-03-19,R,Тюмень,0,Договор на текущий счет для дебетовой карты,d1dd1cadadb316476e9927918d4ba42a,Eurocard/MasterCard Mass,2021,-1,9000,5,5900,0,44000,44000,dc
364,363535,9038ba9acf6174271b7a83ba647465a3,Ж,1970,2002-12-25,R,Краснодар,0,Договор на текущий счет для дебетовой карты,94689a80d9b88e7a8f2d1560be570207,Visa Platinum Rewards,2020,-1,11300,9,46300,1100,399300,400300,dc
365,364129,5e02bf268d82a91b2e8e42a5b43030f9,Ж,1985,2020-01-29,R,Гусь-Хрустальный,0,Договор на текущий счет для дебетовой карты,aefc415014a63199a05105e49d7232b4,Visa Platinum Rewards,2020,2021,7200,26,1400,1700,10500,11400,dc
366,363570,58d2db5a6c9f5c86fd4d66ba195327bc,М,1986,2010-06-25,R,Омск,100000,Кредитная карта,89cdddd8d14662159a852f07ac67a627,,-1,-1,0,0,0,0,0,0,dc
367,363602,edbd8a41e4d061cdb167ba954260c62a,Ж,1978,2005-08-04,R,Краснодар,0,Договор на текущий счет для дебетовой карты,3c4f634202c5f33ceb498ac078ebd27b,Priority Pass,2021,2022,0,0,14000,0,420000,420000,dc
368,363603,edbd8a41e4d061cdb167ba954260c62a,Ж,1978,2005-08-04,R,Краснодар,0,Договор на текущий счет для дебетовой карты,3c8254779ba338933d76c4c3407ec148,VISA Infinite,2021,2022,0,0,14000,0,420000,420000,dc
0,364961,a1eafd1274e399322f82e1a55d0255b0,Ж,1984,2016-10-06,R,Тула,75000,Кредитная карта,e26a5b8993fc9858e59cf947f9d11a0e,,-1,-1,79300,61,0,0,151600,151600,dc
1,363734,9928c1bb719d4d4d3360396894d934ad,Ж,1958,2010-04-07,R,Сибай,0,Договор на текущий счет для дебетовой карты,df97a59edcb87a7b6c975e662737e6ec,Visa Platinum Rewards,2020,2021,1100,1,100,0,1100,1100,dc
2,364893,f9d29a8bf07428e1506a90a8d608e263,М,1966,2008-05-30,R,Уфа,0,Договор на текущий счет для дебетовой карты,4fbfafd565a92374dc0854d67d184c43,VISA Classic,2021,-1,0,0,16300,1000,51000,42600,dc
3,363832,3dd26d064dc404ff7bcab64ba3923e2d,Ж,1987,2011-03-01,R,Пермь,0,Договор на текущий счет для дебетовой карты,556fe5150744825368a24c93c4798216,,-1,-1,0,0,0,0,0,0,dc
4,365121,7b1348cd462e3f9791ef8a3f33c1d5df,Ж,1984,2010-10-29,R,Караидель,0,Договор на текущий счет для дебетовой карты,8edd52f7eb31b2f76f6275e38808dcbb,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,40300,65,22000,4200,110100,95500,dc
5,363922,ed6e439056fe68a56ff7e1b2fd509454,Ж,1977,2016-09-30,R,Москва,300000,Кредитная карта,09c5c55909d073328c228a8f61459cc5,,-1,-1,217600,3,0,0,271200,271200,dc
6,363954,f6c6e32ed20f1b57cbb32a509856f615,М,1981,2011-04-15,R,Салават,4700000,Договор на текущий счет для дебетовой карты,f54adbf013783fe3c04c1862f3e1b399,,-1,-1,0,0,440400,0,4551200,4551200,dc
7,364035,fd84be25c45178c00f174ffb6794d0a3,Ж,1990,2014-02-26,R,Дюртюли,0,Договор на текущий счет для дебетовой карты,d449bda608f83f3534cb21607199822c,,-1,-1,0,0,0,0,0,0,dc
8,364460,3bb3913b552be83db5ae5ef57a28b157,Ж,1990,2013-09-04,R,Нижний Новгород,0,Договор на текущий счет для дебетовой карты,d1cbaf0bb694abd0cf8e4982a6ebae71,Visa Rewards,2021,2021,6500,20,100,500,28100,28600,cc
9,364461,3bb3913b552be83db5ae5ef57a28b157,Ж,1990,2013-09-04,R,Нижний Новгород,0,Договор на текущий счет для дебетовой карты,d234f82332656abe15a87ed5b430bc41,Visa Rewards,2021,2022,6500,20,100,500,28100,28600,cc
10,364078,d29016ae4d0f7d60b3ab24dbe73c7d39,Ж,1988,2018-03-15,R,Курган,0,Договор на текущий счет для дебетовой карты,78eebd46f90560fc24d8e56223cfdba1,Visa Platinum Rewards,2021,2021,1200,2,100,0,1200,1200,dc
11,365025,84846578d1578bece449f4fcde40662f,Ж,1969,2021-09-21,R,Омск,0,Договор на текущий счет для дебетовой карты,886d3d7060c7ce1fd3f62086ef216153,МИР Debit,2021,-1,33900,37,15200,6500,111100,102700,dc
12,364201,a0d19b048074b5235c2093b25c41dd99,Ж,1961,2021-09-09,R,Брянск,75000,Кредитная карта,b150c75abeba233f0d6f943b97d82092,,-1,-1,0,0,0,0,1500,1500,dc
13,364186,403f224c844e6df703aaf583d558055a,Ж,1984,2008-02-20,R,Дюртюли,0,Договор на текущий счет для дебетовой карты,57bc71d4bc3fd535fae789d182fcac00,,-1,-1,0,0,0,0,0,0,dc
14,364345,13742e54322395d95a965d259c0e9418,М,1963,2020-03-27,R,Кемерово,0,Договор на текущий счет для дебетовой карты,3c45382660de689e3fb0e4830c6d973d,Visa Rewards,2021,-1,3900,3,0,0,29900,29900,cc
15,364388,04ba016ff7f2c346b6320d9c8d9fefb9,Ж,1960,2008-03-26,R,Нижний Новгород,0,Договор на текущий счет для дебетовой карты,4f26541a4f003e06d3f7c48d6f72288c,Visa Platinum Rewards,2021,-1,0,0,24400,63900,87000,150900,dc
16,365135,0ff5bbf33bca87ddd8ee741ade262d93,М,1987,2021-11-25,R,Сургут,0,Договор на текущий счет для дебетовой карты,1b93c19837a2802505b12ce8293b4f3c,VISA Classic,2021,-1,11100,1,2000,800,108800,109500,dc
17,364422,fe63fa5b707b1f6b45f9d0c249c11e33,Ж,1997,2020-07-02,R,Москва,0,Договор на текущий счет для дебетовой карты,bf77adc23368af6c9f9fca9e00495ab3,,-1,-1,0,0,0,0,0,0,dc
18,365132,be2fbcb50e40bd6c5ed9bad0df3d032a,Ж,1972,2021-11-22,R,Клинцы,0,Договор на текущий счет для дебетовой карты,b065ea907aef924c61fb92ded2f2525b,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,2600,7,900,0,31600,29600,dc
19,364527,a46e6a642f79a28c39ee1f496e7b18ee,Ж,1979,2021-12-23,R,Сочи,0,Договор на текущий счет для дебетовой карты,a6e0b1a21196c4dc80530f149ddf07f0,Visa Platinum Rewards,2021,2022,0,0,800,2700,102300,105000,dc
20,364528,a46e6a642f79a28c39ee1f496e7b18ee,Ж,1979,2021-12-23,R,Сочи,0,Договор на текущий счет для дебетовой карты,51188340b8ce6dec09250202892b7fcf,Visa Platinum Rewards,2022,2022,0,0,800,2700,102300,105000,dc
21,364577,fbe3dfcaaa324f577234933d234c88c5,М,1985,2021-05-29,R,Москва,0,Кредитная карта,6870cd20095a37d5b5d65828db4772ff,,-1,-1,0,0,0,0,0,0,dc
22,364985,008fc2d520087f684fd65a0368f6b23d,М,1990,2012-11-28,R,Осинники,0,Договор на текущий счет для дебетовой карты,9eeff6cfa2453fb9d5611857874263e0,Visa Rewards,2021,-1,30700,41,0,100,145800,145900,cc
23,365151,7b9c98326d579558613fad846fa27df7,М,1976,2022-01-28,R,Ковров,0,Договор на текущий счет для дебетовой карты,b0508cdd23b59687167259f8a66e5d1e,"Дебет карта ПС МИР ""Бюджетная""",2022,-1,800,2,5500,600,53400,32000,dc
24,364971,a5aa66722178bb8edf35fafaa421f617,Ж,1957,2020-09-16,R,Брянск,0,Договор на текущий счет для дебетовой карты,732a6d153a526b9e258c8651cb71cbe5,VISA Classic Light,2022,-1,0,0,1200,0,33200,33100,dc
25,364701,ee746d8d8958cbd957c6aa6453f9dce3,Ж,1948,2015-10-22,R,Саратов,0,Договор на текущий счет для дебетовой карты,cd12a54b363fecbdb39caf7892bb4df4,MasterCard Electronic,2021,-1,0,0,0,0,0,0,dc
26,364834,535e0b39b81e9c5da71acea533263df8,Ж,1961,2022-01-12,R,Салават,50000,Кредитная карта,332634029064f10c1f4943421e1f758f,,-1,-1,400,1,0,0,49900,49900,dc
27,364990,5059f12c6b7949d7fbd55f4b4822f77a,М,1985,2020-02-22,R,Уфа,0,Договор на текущий счет для дебетовой карты,2a3480e0ff3a9b701e3664ed64470f0c,,-1,-1,0,0,200,0,6000,6000,dc
28,364793,556c45887a9f2c187d7a3f84e249735f,Ж,1995,2022-01-13,R,Гусь-Хрустальный,0,Договор на текущий счет для дебетовой карты,8c68439a5a3b6d7a780608c6804c42b0,,-1,-1,0,0,0,0,0,0,dc
